0;0
0.001;0.00184655
0.002;0.00369309
0.003;0.00553964
0.004;0.00738619
0.005;0.00923273
0.006;0.0110793
0.007;0.0129258
0.008;0.0147724
0.009;0.0166189
0.01;0.0184655
0.011;0.020312
0.012;0.0221586
0.013;0.0240051
0.014;0.0258517
0.015;0.0276983
0.016;0.0295448
0.017;0.0313914
0.018;0.0332379
0.019;0.0350845
0.02;0.0369311
0.021;0.0387777
0.022;0.0406242
0.023;0.0424708
0.024;0.0443174
0.025;0.046164
0.026;0.0480106
0.027;0.0498572
0.028;0.0517038
0.029;0.0535504
0.03;0.0553971
0.031;0.0572437
0.032;0.0590903
0.033;0.060937
0.034;0.0627836
0.035;0.0646303
0.036;0.066477
0.037;0.0683236
0.038;0.0701703
0.039;0.072017
0.04;0.0738637
0.041;0.0757104
0.042;0.0775572
0.043;0.0794039
0.044;0.0812507
0.045;0.0830974
0.046;0.0849442
0.047;0.086791
0.048;0.0886378
0.049;0.0904846
0.05;0.0923315
0.051;0.0941783
0.052;0.0960252
0.053;0.0978721
0.054;0.0997189
0.055;0.101566
0.056;0.103413
0.057;0.10526
0.058;0.107107
0.059;0.108954
0.06;0.110801
0.061;0.112648
0.062;0.114495
0.063;0.116342
0.064;0.118189
0.065;0.120036
0.066;0.121883
0.067;0.12373
0.068;0.125577
0.069;0.127425
0.07;0.129272
0.071;0.131119
0.072;0.132966
0.073;0.134814
0.074;0.136661
0.075;0.138508
0.076;0.140356
0.077;0.142203
0.078;0.144051
0.079;0.145898
0.08;0.147746
0.081;0.149593
0.082;0.151441
0.083;0.153288
0.084;0.155136
0.085;0.156983
0.086;0.158831
0.087;0.160679
0.088;0.162527
0.089;0.164374
0.09;0.166222
0.091;0.16807
0.092;0.169918
0.093;0.171766
0.094;0.173614
0.095;0.175462
0.096;0.17731
0.097;0.179158
0.098;0.181006
0.099;0.182854
0.1;0.184703
0.101;0.186551
0.102;0.188399
0.103;0.190248
0.104;0.192096
0.105;0.193944
0.106;0.195793
0.107;0.197641
0.108;0.19949
0.109;0.201339
0.11;0.203187
0.111;0.205036
0.112;0.206885
0.113;0.208734
0.114;0.210582
0.115;0.212431
0.116;0.21428
0.117;0.216129
0.118;0.217978
0.119;0.219828
0.12;0.221677
0.121;0.223526
0.122;0.225375
0.123;0.227225
0.124;0.229074
0.125;0.230924
0.126;0.232773
0.127;0.234623
0.128;0.236472
0.129;0.238322
0.13;0.240172
0.131;0.242022
0.132;0.243872
0.133;0.245722
0.134;0.247572
0.135;0.249422
0.136;0.251272
0.137;0.253122
0.138;0.254972
0.139;0.256823
0.14;0.258673
0.141;0.260524
0.142;0.262374
0.143;0.264225
0.144;0.266076
0.145;0.267927
0.146;0.269778
0.147;0.271629
0.148;0.27348
0.149;0.275331
0.15;0.277182
0.151;0.279033
0.152;0.280884
0.153;0.282736
0.154;0.284587
0.155;0.286439
0.156;0.288291
0.157;0.290142
0.158;0.291994
0.159;0.293846
0.16;0.295698
0.161;0.29755
0.162;0.299403
0.163;0.301255
0.164;0.303107
0.165;0.30496
0.166;0.306812
0.167;0.308665
0.168;0.310518
0.169;0.31237
0.17;0.314223
0.171;0.316076
0.172;0.317929
0.173;0.319783
0.174;0.321636
0.175;0.323489
0.176;0.325343
0.177;0.327196
0.178;0.32905
0.179;0.330904
0.18;0.332758
0.181;0.334612
0.182;0.336466
0.183;0.33832
0.184;0.340174
0.185;0.342029
0.186;0.343883
0.187;0.345738
0.188;0.347593
0.189;0.349448
0.19;0.351303
0.191;0.353158
0.192;0.355013
0.193;0.356868
0.194;0.358724
0.195;0.360579
0.196;0.362435
0.197;0.364291
0.198;0.366146
0.199;0.368002
0.2;0.369859
0.201;0.371715
0.202;0.373571
0.203;0.375428
0.204;0.377284
0.205;0.379141
0.206;0.380998
0.207;0.382855
0.208;0.384712
0.209;0.386569
0.21;0.388427
0.211;0.390284
0.212;0.392142
0.213;0.394
0.214;0.395858
0.215;0.397716
0.216;0.399574
0.217;0.401432
0.218;0.403291
0.219;0.405149
0.22;0.407008
0.221;0.408867
0.222;0.410726
0.223;0.412585
0.224;0.414444
0.225;0.416304
0.226;0.418163
0.227;0.420023
0.228;0.421883
0.229;0.423743
0.23;0.425603
0.231;0.427463
0.232;0.429324
0.233;0.431184
0.234;0.433045
0.235;0.434906
0.236;0.436767
0.237;0.438628
0.238;0.44049
0.239;0.442351
0.24;0.444213
0.241;0.446075
0.242;0.447937
0.243;0.449799
0.244;0.451662
0.245;0.453524
0.246;0.455387
0.247;0.45725
0.248;0.459113
0.249;0.460976
0.25;0.462839
0.251;0.464703
0.252;0.466566
0.253;0.46843
0.254;0.470294
0.255;0.472158
0.256;0.474023
0.257;0.475887
0.258;0.477752
0.259;0.479617
0.26;0.481482
0.261;0.483347
0.262;0.485213
0.263;0.487078
0.264;0.488944
0.265;0.49081
0.266;0.492676
0.267;0.494543
0.268;0.496409
0.269;0.498276
0.27;0.500143
0.271;0.50201
0.272;0.503878
0.273;0.505745
0.274;0.507613
0.275;0.509481
0.276;0.511349
0.277;0.513217
0.278;0.515085
0.279;0.516954
0.28;0.518823
0.281;0.520692
0.282;0.522561
0.283;0.524431
0.284;0.526301
0.285;0.52817
0.286;0.530041
0.287;0.531911
0.288;0.533781
0.289;0.535652
0.29;0.537523
0.291;0.539394
0.292;0.541266
0.293;0.543137
0.294;0.545009
0.295;0.546881
0.296;0.548753
0.297;0.550626
0.298;0.552498
0.299;0.554371
0.3;0.556244
0.301;0.558118
0.302;0.559991
0.303;0.561865
0.304;0.563739
0.305;0.565613
0.306;0.567488
0.307;0.569362
0.308;0.571237
0.309;0.573113
0.31;0.574988
0.311;0.576864
0.312;0.578739
0.313;0.580616
0.314;0.582492
0.315;0.584368
0.316;0.586245
0.317;0.588122
0.318;0.59
0.319;0.591877
0.32;0.593755
0.321;0.595633
0.322;0.597511
0.323;0.59939
0.324;0.601269
0.325;0.603148
0.326;0.605027
0.327;0.606906
0.328;0.608786
0.329;0.610666
0.33;0.612547
0.331;0.614427
0.332;0.616308
0.333;0.618189
0.334;0.62007
0.335;0.621952
0.336;0.623834
0.337;0.625716
0.338;0.627598
0.339;0.629481
0.34;0.631364
0.341;0.633247
0.342;0.635131
0.343;0.637014
0.344;0.638898
0.345;0.640783
0.346;0.642667
0.347;0.644552
0.348;0.646437
0.349;0.648322
0.35;0.650208
0.351;0.652094
0.352;0.65398
0.353;0.655867
0.354;0.657754
0.355;0.659641
0.356;0.661528
0.357;0.663416
0.358;0.665304
0.359;0.667192
0.36;0.669081
0.361;0.670969
0.362;0.672859
0.363;0.674748
0.364;0.676638
0.365;0.678528
0.366;0.680418
0.367;0.682309
0.368;0.6842
0.369;0.686091
0.37;0.687982
0.371;0.689874
0.372;0.691766
0.373;0.693659
0.374;0.695552
0.375;0.697445
0.376;0.699338
0.377;0.701232
0.378;0.703126
0.379;0.70502
0.38;0.706915
0.381;0.70881
0.382;0.710705
0.383;0.712601
0.384;0.714497
0.385;0.716393
0.386;0.718289
0.387;0.720186
0.388;0.722084
0.389;0.723981
0.39;0.725879
0.391;0.727777
0.392;0.729676
0.393;0.731575
0.394;0.733474
0.395;0.735374
0.396;0.737274
0.397;0.739174
0.398;0.741074
0.399;0.742975
0.4;0.744877
0.401;0.746778
0.402;0.74868
0.403;0.750582
0.404;0.752485
0.405;0.754388
0.406;0.756291
0.407;0.758195
0.408;0.760099
0.409;0.762004
0.41;0.763908
0.411;0.765814
0.412;0.767719
0.413;0.769625
0.414;0.771531
0.415;0.773438
0.416;0.775345
0.417;0.777252
0.418;0.77916
0.419;0.781068
0.42;0.782976
0.421;0.784885
0.422;0.786794
0.423;0.788704
0.424;0.790613
0.425;0.792524
0.426;0.794434
0.427;0.796345
0.428;0.798257
0.429;0.800169
0.43;0.802081
0.431;0.803993
0.432;0.805906
0.433;0.80782
0.434;0.809733
0.435;0.811647
0.436;0.813562
0.437;0.815477
0.438;0.817392
0.439;0.819308
0.44;0.821224
0.441;0.82314
0.442;0.825057
0.443;0.826975
0.444;0.828892
0.445;0.83081
0.446;0.832729
0.447;0.834648
0.448;0.836567
0.449;0.838487
0.45;0.840407
0.451;0.842327
0.452;0.844248
0.453;0.84617
0.454;0.848092
0.455;0.850014
0.456;0.851936
0.457;0.853859
0.458;0.855783
0.459;0.857707
0.46;0.859631
0.461;0.861556
0.462;0.863481
0.463;0.865406
0.464;0.867332
0.465;0.869259
0.466;0.871186
0.467;0.873113
0.468;0.875041
0.469;0.876969
0.47;0.878898
0.471;0.880827
0.472;0.882756
0.473;0.884686
0.474;0.886617
0.475;0.888547
0.476;0.890479
0.477;0.89241
0.478;0.894343
0.479;0.896275
0.48;0.898208
0.481;0.900142
0.482;0.902076
0.483;0.90401
0.484;0.905945
0.485;0.907881
0.486;0.909816
0.487;0.911753
0.488;0.913689
0.489;0.915627
0.49;0.917564
0.491;0.919503
0.492;0.921441
0.493;0.92338
0.494;0.92532
0.495;0.92726
0.496;0.9292
0.497;0.931141
0.498;0.933083
0.499;0.935025
0.5;0.936967
0.501;0.93891
0.502;0.940854
0.503;0.942798
0.504;0.944742
0.505;0.946687
0.506;0.948632
0.507;0.950578
0.508;0.952524
0.509;0.954471
0.51;0.956419
0.511;0.958366
0.512;0.960315
0.513;0.962264
0.514;0.964213
0.515;0.966163
0.516;0.968113
0.517;0.970064
0.518;0.972015
0.519;0.973967
0.52;0.97592
0.521;0.977872
0.522;0.979826
0.523;0.98178
0.524;0.983734
0.525;0.985689
0.526;0.987645
0.527;0.989601
0.528;0.991557
0.529;0.993514
0.53;0.995472
0.531;0.99743
0.532;0.999389
0.533;1.00135
0.534;1.00331
0.535;1.00527
0.536;1.00723
0.537;1.00919
0.538;1.01115
0.539;1.01311
0.54;1.01508
0.541;1.01704
0.542;1.019
0.543;1.02097
0.544;1.02293
0.545;1.0249
0.546;1.02687
0.547;1.02883
0.548;1.0308
0.549;1.03277
