0;0
0.00031831;0.0031831
0.00063662;0.00636843
0.00095493;0.00955598
0.00127324;0.0127458
0.00159155;0.0159378
0.00190986;0.019132
0.00222817;0.0223285
0.00254648;0.0255272
0.00286479;0.0287282
0.0031831;0.0319313
0.00350141;0.0351367
0.00381972;0.0383444
0.00413803;0.0415543
0.00445634;0.0447664
0.00477465;0.0479808
0.00509296;0.0511974
0.00541127;0.0544162
0.00572958;0.0576373
0.00604789;0.0608606
0.0063662;0.0640862
0.00668451;0.067314
0.00700282;0.070544
0.00732113;0.0737763
0.00763944;0.0770108
0.00795775;0.0802476
0.00827606;0.0834866
0.00859437;0.0867279
0.00891268;0.0899714
0.00923099;0.0932172
0.0095493;0.0964652
0.00986761;0.0997155
0.0101859;0.102968
0.0105042;0.106223
0.0108225;0.10948
0.0111408;0.112739
0.0114592;0.116001
0.0117775;0.119264
0.0120958;0.12253
0.0124141;0.125799
0.0127324;0.129069
0.0130507;0.132342
0.013369;0.135617
0.0136873;0.138895
0.0140056;0.142174
0.0143239;0.145456
0.0146423;0.14874
0.0149606;0.152027
0.0152789;0.155315
0.0155972;0.158606
0.0159155;0.161899
0.0162338;0.165195
0.0165521;0.168492
0.0168704;0.171792
0.0171887;0.175095
0.017507;0.178399
0.0178254;0.181706
0.0181437;0.185015
0.018462;0.188326
0.0187803;0.19164
0.0190986;0.194956
0.0194169;0.198274
0.0197352;0.201594
0.0200535;0.204917
0.0203718;0.208242
0.0206901;0.211569
0.0210085;0.214899
0.0213268;0.21823
0.0216451;0.221564
0.0219634;0.224901
0.0222817;0.228239
0.0226;0.23158
0.0229183;0.234924
0.0232366;0.238269
0.0235549;0.241617
0.0238732;0.244967
0.0241916;0.248319
0.0245099;0.251674
0.0248282;0.255031
0.0251465;0.25839
0.0254648;0.261751
0.0257831;0.265115
0.0261014;0.268481
0.0264197;0.271849
0.026738;0.27522
0.0270563;0.278593
0.0273747;0.281968
0.027693;0.285346
0.0280113;0.288726
0.0283296;0.292108
0.0286479;0.295492
0.0289662;0.298879
0.0292845;0.302268
0.0296028;0.305659
0.0299211;0.309053
0.0302394;0.312449
0.0305577;0.315847
0.0308761;0.319247
0.0311944;0.32265
0.0315127;0.326055
0.031831;0.329462
0.0321493;0.332872
0.0324676;0.336284
0.0327859;0.339698
0.0331042;0.343115
0.0334225;0.346534
0.0337408;0.349955
0.0340592;0.353379
0.0343775;0.356805
0.0346958;0.360233
0.0350141;0.363663
0.0353324;0.367096
0.0356507;0.370531
0.035969;0.373968
0.0362873;0.377408
0.0366056;0.38085
0.0369239;0.384295
0.0372423;0.387741
0.0375606;0.39119
0.0378789;0.394641
0.0381972;0.398095
0.0385155;0.401551
0.0388338;0.405009
0.0391521;0.40847
0.0394704;0.411933
0.0397887;0.415398
0.040107;0.418865
0.0404254;0.422335
0.0407437;0.425808
0.041062;0.429282
0.0413803;0.432759
0.0416986;0.436238
0.0420169;0.43972
0.0423352;0.443203
0.0426535;0.44669
0.0429718;0.450178
0.0432901;0.453669
0.0436085;0.457162
0.0439268;0.460657
0.0442451;0.464155
0.0445634;0.467655
0.0448817;0.471158
0.0452;0.474663
0.0455183;0.47817
0.0458366;0.481679
0.0461549;0.485191
0.0464732;0.488705
0.0467916;0.492222
0.0471099;0.495741
0.0474282;0.499262
0.0477465;0.502785
0.0480648;0.506311
0.0483831;0.509839
0.0487014;0.51337
0.0490197;0.516903
0.049338;0.520438
0.0496563;0.523976
0.0499747;0.527515
0.050293;0.531058
0.0506113;0.534602
0.0509296;0.538149
0.0512479;0.541699
0.0515662;0.54525
0.0518845;0.548804
0.0522028;0.552361
0.0525211;0.555919
0.0528394;0.55948
0.0531578;0.563044
0.0534761;0.56661
0.0537944;0.570178
0.0541127;0.573748
0.054431;0.577321
0.0547493;0.580896
0.0550676;0.584474
0.0553859;0.588054
0.0557042;0.591636
0.0560225;0.595221
0.0563408;0.598808
0.0566592;0.602397
0.0569775;0.605989
0.0572958;0.609583
0.0576141;0.613179
0.0579324;0.616778
0.0582507;0.620379
0.058569;0.623983
0.0588873;0.627589
0.0592056;0.631197
0.0595239;0.634808
0.0598423;0.638421
0.0601606;0.642036
0.0604789;0.645654
0.0607972;0.649274
0.0611155;0.652897
0.0614338;0.656522
0.0617521;0.660149
0.0620704;0.663779
0.0623887;0.667411
0.062707;0.671045
0.0630254;0.674682
0.0633437;0.678321
0.063662;0.681962
0.0639803;0.685606
0.0642986;0.689253
0.0646169;0.692901
0.0649352;0.696552
0.0652535;0.700206
0.0655718;0.703862
0.0658901;0.70752
0.0662085;0.71118
0.0665268;0.714843
0.0668451;0.718509
0.0671634;0.722176
0.0674817;0.725847
0.0678;0.729519
0.0681183;0.733194
0.0684366;0.736871
0.0687549;0.740551
0.0690732;0.744233
0.0693916;0.747917
0.0697099;0.751604
0.0700282;0.755294
0.0703465;0.758985
0.0706648;0.762679
0.0709831;0.766376
0.0713014;0.770075
0.0716197;0.773776
0.071938;0.777479
0.0722563;0.781185
0.0725747;0.784894
0.072893;0.788605
0.0732113;0.792318
0.0735296;0.796034
0.0738479;0.799752
0.0741662;0.803472
0.0744845;0.807195
0.0748028;0.81092
0.0751211;0.814648
0.0754394;0.818378
0.0757578;0.82211
0.0760761;0.825845
0.0763944;0.829582
0.0767127;0.833322
0.077031;0.837064
0.0773493;0.840809
0.0776676;0.844556
0.0779859;0.848305
0.0783042;0.852057
0.0786225;0.855811
0.0789409;0.859568
0.0792592;0.863327
0.0795775;0.867088
0.0798958;0.870852
0.0802141;0.874618
0.0805324;0.878387
0.0808507;0.882158
0.081169;0.885931
0.0814873;0.889707
0.0818056;0.893486
0.082124;0.897266
0.0824423;0.901049
0.0827606;0.904835
0.0830789;0.908623
0.0833972;0.912414
0.0837155;0.916206
0.0840338;0.920002
0.0843521;0.923799
0.0846704;0.9276
0.0849887;0.931402
0.085307;0.935207
0.0856254;0.939015
0.0859437;0.942825
0.086262;0.946637
0.0865803;0.950452
0.0868986;0.954269
0.0872169;0.958088
0.0875352;0.96191
0.0878535;0.965735
0.0881718;0.969562
0.0884901;0.973391
0.0888085;0.977223
0.0891268;0.981057
0.0894451;0.984894
0.0897634;0.988733
0.0900817;0.992575
0.0904;0.996419
0.0907183;1.00027
0.0910366;1.00411
0.0913549;1.00797
0.0916732;1.01182
0.0919916;1.01568
0.0923099;1.01953
0.0926282;1.02339
0.0929465;1.02726
0.0932648;1.03112
0.0935831;1.03499
0.0939014;1.03886
0.0942197;1.04274
0.094538;1.04661
0.0948563;1.05049
0.0951747;1.05437
0.095493;1.05825
0.0958113;1.06214
0.0961296;1.06603
0.0964479;1.06992
0.0967662;1.07381
0.0970845;1.07771
0.0974028;1.08161
0.0977211;1.08551
0.0980394;1.08941
0.0983578;1.09331
0.0986761;1.09722
0.0989944;1.10113
0.0993127;1.10504
0.099631;1.10896
0.0999493;1.11288
0.100268;1.1168
0.100586;1.12072
0.100904;1.12464
0.101223;1.12857
0.101541;1.1325
0.101859;1.13643
0.102177;1.14037
0.102496;1.14431
0.102814;1.14825
0.103132;1.15219
0.103451;1.15613
0.103769;1.16008
0.104087;1.16403
0.104406;1.16798
0.104724;1.17194
0.105042;1.17589
0.105361;1.17985
0.105679;1.18382
0.105997;1.18778
0.106316;1.19175
0.106634;1.19572
0.106952;1.19969
0.10727;1.20366
0.107589;1.20764
0.107907;1.21162
0.108225;1.2156
0.108544;1.21958
0.108862;1.22357
0.10918;1.22756
0.109499;1.23155
0.109817;1.23555
0.110135;1.23954
0.110454;1.24354
0.110772;1.24754
0.11109;1.25155
0.111408;1.25556
0.111727;1.25956
0.112045;1.26358
0.112363;1.26759
0.112682;1.27161
0.113;1.27563
0.113318;1.27965
0.113637;1.28367
0.113955;1.2877
0.114273;1.29173
0.114592;1.29576
0.11491;1.29979
0.115228;1.30383
0.115546;1.30787
0.115865;1.31191
0.116183;1.31596
0.116501;1.32
0.11682;1.32405
0.117138;1.3281
0.117456;1.33216
0.117775;1.33621
0.118093;1.34027
0.118411;1.34433
0.11873;1.3484
0.119048;1.35247
0.119366;1.35653
0.119685;1.36061
0.120003;1.36468
0.120321;1.36876
0.120639;1.37284
0.120958;1.37692
0.121276;1.381
0.121594;1.38509
0.121913;1.38918
0.122231;1.39327
0.122549;1.39736
0.122868;1.40146
0.123186;1.40556
0.123504;1.40966
0.123823;1.41377
0.124141;1.41787
0.124459;1.42198
0.124777;1.4261
0.125096;1.43021
0.125414;1.43433
0.125732;1.43845
0.126051;1.44257
0.126369;1.44669
0.126687;1.45082
0.127006;1.45495
0.127324;1.45908
0.127642;1.46322
0.127961;1.46735
0.128279;1.47149
0.128597;1.47563
0.128916;1.47978
0.129234;1.48393
0.129552;1.48808
0.12987;1.49223
0.130189;1.49638
0.130507;1.50054
0.130825;1.5047
0.131144;1.50886
0.131462;1.51303
0.13178;1.5172
0.132099;1.52137
0.132417;1.52554
0.132735;1.52971
0.133054;1.53389
0.133372;1.53807
0.13369;1.54225
0.134008;1.54644
0.134327;1.55063
0.134645;1.55482
0.134963;1.55901
0.135282;1.56321
0.1356;1.5674
0.135918;1.57161
0.136237;1.57581
0.136555;1.58001
0.136873;1.58422
0.137192;1.58843
0.13751;1.59265
0.137828;1.59686
0.138146;1.60108
0.138465;1.6053
0.138783;1.60952
0.139101;1.61375
0.13942;1.61798
0.139738;1.62221
0.140056;1.62644
0.140375;1.63068
0.140693;1.63492
0.141011;1.63916
0.14133;1.6434
0.141648;1.64765
0.141966;1.6519
0.142285;1.65615
0.142603;1.66041
0.142921;1.66466
0.143239;1.66892
0.143558;1.67318
0.143876;1.67745
0.144194;1.68172
0.144513;1.68598
0.144831;1.69026
0.145149;1.69453
0.145468;1.69881
0.145786;1.70309
0.146104;1.70737
0.146423;1.71166
0.146741;1.71594
0.147059;1.72023
0.147377;1.72453
0.147696;1.72882
0.148014;1.73312
0.148332;1.73742
0.148651;1.74172
0.148969;1.74603
0.149287;1.75034
0.149606;1.75465
0.149924;1.75896
0.150242;1.76328
0.150561;1.76759
0.150879;1.77191
0.151197;1.77624
0.151516;1.78056
0.151834;1.78489
0.152152;1.78922
0.15247;1.79356
0.152789;1.79789
0.153107;1.80223
0.153425;1.80658
0.153744;1.81092
0.154062;1.81527
0.15438;1.81962
0.154699;1.82397
0.155017;1.82832
0.155335;1.83268
0.155654;1.83704
0.155972;1.8414
0.15629;1.84577
0.156608;1.85013
0.156927;1.8545
0.157245;1.85888
0.157563;1.86325
0.157882;1.86763
0.1582;1.87201
0.158518;1.87639
0.158837;1.88078
0.159155;1.88517
0.159473;1.88956
0.159792;1.89395
0.16011;1.89835
0.160428;1.90275
0.160746;1.90715
0.161065;1.91155
0.161383;1.91596
0.161701;1.92037
0.16202;1.92478
0.162338;1.92919
0.162656;1.93361
0.162975;1.93803
0.163293;1.94245
0.163611;1.94687
0.16393;1.9513
0.164248;1.95573
0.164566;1.96016
0.164885;1.9646
0.165203;1.96904
0.165521;1.97348
0.165839;1.97792
0.166158;1.98237
0.166476;1.98681
0.166794;1.99126
0.167113;1.99572
0.167431;2.00017
0.167749;2.00463
0.168068;2.00909
0.168386;2.01356
0.168704;2.01802
0.169023;2.02249
0.169341;2.02696
0.169659;2.03144
0.169977;2.03592
0.170296;2.0404
0.170614;2.04488
0.170932;2.04936
0.171251;2.05385
0.171569;2.05834
0.171887;2.06283
0.172206;2.06733
0.172524;2.07183
0.172842;2.07633
0.173161;2.08083
0.173479;2.08534
0.173797;2.08984
0.174116;2.09435
0.174434;2.09887
0.174752;2.10338
0.17507;2.1079
0.175389;2.11243
0.175707;2.11695
0.176025;2.12148
0.176344;2.12601
0.176662;2.13054
0.17698;2.13507
0.177299;2.13961
0.177617;2.14415
0.177935;2.14869
0.178254;2.15324
0.178572;2.15779
0.17889;2.16234
0.179208;2.16689
0.179527;2.17145
0.179845;2.176
0.180163;2.18056
0.180482;2.18513
0.1808;2.18969
0.181118;2.19426
0.181437;2.19884
0.181755;2.20341
0.182073;2.20799
0.182392;2.21257
0.18271;2.21715
0.183028;2.22173
0.183346;2.22632
0.183665;2.23091
0.183983;2.2355
0.184301;2.2401
0.18462;2.2447
0.184938;2.2493
0.185256;2.2539
0.185575;2.25851
0.185893;2.26312
0.186211;2.26773
0.18653;2.27234
0.186848;2.27696
0.187166;2.28158
0.187485;2.2862
0.187803;2.29083
0.188121;2.29545
0.188439;2.30008
